"","X","Hours.Studied","Previous.Scores","Extracurricular.Activities","Sleep.Hours","Sample.Question.Papers.Practiced","Performance.Index"
"5266",5266,2,59,"Yes",9,4,33
"5267",5267,8,49,"Yes",4,8,46
"5268",5268,8,91,"No",8,5,87
"5269",5269,4,57,"Yes",4,1,39
"5270",5270,1,92,"No",9,5,70
"5271",5271,1,92,"No",6,8,67
"5272",5272,2,92,"Yes",5,3,68
"5273",5273,9,66,"No",4,0,61
"5274",5274,2,70,"No",4,1,51
"5275",5275,2,66,"No",7,4,43
"5276",5276,6,81,"Yes",7,9,70
"5277",5277,7,40,"No",7,6,34
"5278",5278,7,45,"No",9,7,33
"5279",5279,9,50,"Yes",6,2,46
"5280",5280,6,73,"Yes",4,8,60
"5281",5281,8,78,"No",8,1,73
"5282",5282,6,59,"No",7,3,47
"5283",5283,2,92,"No",6,3,67
"5284",5284,1,60,"Yes",9,5,37
"5285",5285,5,60,"No",6,9,44
"5286",5286,9,57,"Yes",7,5,55
"5287",5287,8,60,"No",5,2,52
"5288",5288,4,58,"No",4,8,42
"5289",5289,5,43,"Yes",7,4,28
"5290",5290,5,52,"No",8,1,31
"5291",5291,6,57,"Yes",4,5,42
"5292",5292,3,91,"No",6,2,71
"5293",5293,5,68,"Yes",8,7,54
"5294",5294,2,64,"Yes",4,2,42
"5295",5295,1,95,"No",8,4,68
"5296",5296,1,52,"Yes",6,3,27
"5297",5297,7,66,"No",7,3,59
"5298",5298,2,99,"Yes",8,1,77
"5299",5299,4,58,"Yes",7,7,43
"5300",5300,5,88,"Yes",6,2,73
"5301",5301,7,40,"No",6,3,31
"5302",5302,2,77,"Yes",8,5,55
"5303",5303,6,58,"Yes",8,8,49
"5304",5304,1,91,"Yes",6,3,65
"5305",5305,7,40,"No",8,2,30
"5306",5306,9,79,"No",8,4,75
"5307",5307,5,56,"Yes",8,8,43
"5308",5308,5,60,"Yes",9,0,49
"5309",5309,4,61,"No",8,4,44
"5310",5310,3,54,"Yes",4,3,35
"5311",5311,9,89,"Yes",6,4,88
"5312",5312,5,78,"Yes",6,6,65
"5313",5313,8,87,"Yes",5,6,82
"5314",5314,9,78,"Yes",7,6,76
"5315",5315,5,71,"Yes",5,0,54
"5316",5316,9,88,"No",8,8,90
"5317",5317,2,43,"Yes",8,6,23
"5318",5318,9,83,"Yes",4,3,79
"5319",5319,4,84,"No",4,3,65
"5320",5320,6,71,"No",4,1,59
"5321",5321,6,43,"No",4,5,28
"5322",5322,6,92,"No",4,9,79
"5323",5323,2,40,"Yes",4,2,11
"5324",5324,7,72,"No",4,0,61
"5325",5325,6,46,"Yes",4,4,36
"5326",5326,1,48,"No",9,5,22
"5327",5327,2,40,"No",4,4,20
"5328",5328,7,55,"No",6,4,45
"5329",5329,1,57,"Yes",4,9,32
"5330",5330,1,93,"No",7,7,68
"5331",5331,1,86,"No",4,9,55
"5332",5332,8,45,"No",9,0,38
"5333",5333,4,41,"Yes",8,7,23
"5334",5334,4,48,"Yes",9,6,33
"5335",5335,2,43,"No",9,0,22
"5336",5336,1,84,"Yes",8,8,60
"5337",5337,9,62,"No",4,3,58
"5338",5338,7,93,"Yes",4,6,84
"5339",5339,4,82,"No",8,2,67
"5340",5340,6,84,"Yes",7,7,79
"5341",5341,2,82,"No",5,3,61
"5342",5342,7,90,"Yes",6,1,80
"5343",5343,2,47,"Yes",8,1,27
"5344",5344,8,78,"No",4,7,72
"5345",5345,8,64,"No",6,7,61
"5346",5346,1,55,"Yes",4,0,25
"5347",5347,8,74,"No",5,5,67
"5348",5348,2,56,"No",5,8,33
"5349",5349,6,57,"No",8,8,46
"5350",5350,1,99,"No",6,1,73
"5351",5351,5,66,"Yes",9,7,54
"5352",5352,7,54,"No",6,7,44
"5353",5353,1,99,"Yes",9,3,74
"5354",5354,2,56,"Yes",5,3,31
"5355",5355,7,82,"No",4,4,73
"5356",5356,6,44,"No",9,9,34
"5357",5357,3,55,"Yes",9,6,36
"5358",5358,2,54,"No",8,0,27
"5359",5359,4,81,"No",7,8,66
"5360",5360,3,85,"Yes",5,2,66
"5361",5361,7,73,"Yes",9,3,64
"5362",5362,8,87,"Yes",5,6,82
"5363",5363,2,58,"No",8,4,34
"5364",5364,7,47,"No",4,4,38
"5365",5365,8,86,"Yes",6,0,79
"5366",5366,6,49,"Yes",5,1,35
"5367",5367,6,44,"No",8,4,33
"5368",5368,1,91,"No",8,1,65
"5369",5369,4,87,"No",8,0,69
"5370",5370,1,92,"Yes",6,9,66
"5371",5371,4,65,"No",5,2,45
"5372",5372,2,61,"No",9,0,37
"5373",5373,5,83,"Yes",8,9,71
"5374",5374,9,62,"No",6,7,59
"5375",5375,3,52,"Yes",4,7,32
"5376",5376,8,48,"No",7,7,40
"5377",5377,3,88,"Yes",5,6,73
"5378",5378,6,59,"Yes",6,6,48
"5379",5379,4,67,"Yes",7,1,52
"5380",5380,8,83,"No",7,8,79
"5381",5381,6,96,"No",6,6,85
"5382",5382,8,76,"No",9,4,72
"5383",5383,1,63,"No",9,3,39
"5384",5384,6,83,"Yes",6,7,72
"5385",5385,1,72,"No",6,4,51
"5386",5386,1,59,"No",8,5,36
"5387",5387,8,99,"Yes",4,3,89
"5388",5388,7,87,"Yes",9,1,82
"5389",5389,3,69,"Yes",8,6,51
"5390",5390,6,83,"Yes",7,1,75
"5391",5391,9,48,"No",7,6,44
"5392",5392,7,84,"Yes",7,6,72
"5393",5393,3,88,"No",6,0,66
"5394",5394,6,56,"No",5,9,41
"5395",5395,4,75,"Yes",8,9,59
"5396",5396,3,53,"Yes",5,2,31
"5397",5397,9,58,"Yes",4,2,54
"5398",5398,2,46,"Yes",4,5,23
"5399",5399,1,98,"Yes",8,2,75
"5400",5400,2,42,"No",7,8,21
"5401",5401,7,72,"Yes",9,4,69
"5402",5402,1,83,"No",4,5,56
"5403",5403,6,71,"Yes",5,5,60
"5404",5404,7,86,"No",5,7,79
"5405",5405,9,50,"No",9,9,47
"5406",5406,8,81,"No",6,2,72
"5407",5407,6,41,"Yes",7,8,31
"5408",5408,3,65,"Yes",6,6,45
"5409",5409,8,43,"Yes",8,5,40
"5410",5410,7,56,"No",4,0,46
"5411",5411,3,56,"No",9,3,38
"5412",5412,9,67,"Yes",9,4,64
"5413",5413,2,69,"Yes",9,1,46
"5414",5414,3,79,"No",6,0,58
"5415",5415,2,62,"No",6,1,37
"5416",5416,1,85,"Yes",8,7,62
"5417",5417,4,63,"Yes",5,9,49
"5418",5418,5,68,"Yes",5,5,53
"5419",5419,6,43,"No",8,9,30
"5420",5420,5,77,"No",9,1,59
"5421",5421,1,68,"Yes",5,8,40
"5422",5422,3,58,"Yes",8,7,37
"5423",5423,1,66,"Yes",5,3,41
"5424",5424,5,68,"Yes",8,9,56
"5425",5425,5,95,"Yes",5,6,81
"5426",5426,6,75,"No",9,2,66
"5427",5427,8,74,"Yes",6,5,71
"5428",5428,1,91,"No",6,2,64
"5429",5429,4,45,"No",9,9,31
"5430",5430,1,98,"No",5,2,72
"5431",5431,9,62,"No",9,8,57
"5432",5432,7,78,"No",8,5,67
"5433",5433,7,85,"No",6,7,76
"5434",5434,5,83,"No",4,3,68
"5435",5435,7,87,"No",5,3,78
"5436",5436,2,91,"Yes",4,7,68
"5437",5437,4,47,"Yes",4,6,25
"5438",5438,7,94,"Yes",7,4,86
"5439",5439,3,41,"Yes",4,1,15
"5440",5440,2,52,"Yes",4,5,28
"5441",5441,2,79,"No",9,0,58
"5442",5442,1,96,"No",7,6,72
"5443",5443,5,60,"No",7,8,45
"5444",5444,6,70,"No",7,4,59
"5445",5445,6,91,"No",8,4,78
"5446",5446,9,87,"Yes",7,6,84
"5447",5447,4,75,"Yes",9,4,56
"5448",5448,1,87,"No",8,9,62
"5449",5449,6,91,"Yes",5,3,78
"5450",5450,5,77,"Yes",8,0,62
"5451",5451,6,66,"Yes",5,5,54
"5452",5452,3,75,"Yes",7,8,57
"5453",5453,2,87,"Yes",7,3,61
"5454",5454,6,62,"No",5,9,49
"5455",5455,1,94,"Yes",6,3,71
"5456",5456,7,60,"Yes",9,4,55
"5457",5457,7,52,"No",8,5,44
"5458",5458,7,76,"No",9,2,68
"5459",5459,1,86,"No",9,8,60
"5460",5460,4,65,"No",4,0,45
"5461",5461,7,79,"No",7,5,72
"5462",5462,9,46,"No",8,5,41
"5463",5463,5,85,"No",9,7,73
"5464",5464,2,78,"No",8,4,57
"5465",5465,7,61,"Yes",9,8,55
"5466",5466,1,78,"No",7,8,53
"5467",5467,7,62,"No",9,1,53
"5468",5468,6,97,"Yes",5,4,87
"5469",5469,7,69,"No",7,6,61
"5470",5470,3,57,"No",8,1,38
"5471",5471,3,81,"No",6,6,60
"5472",5472,7,57,"No",9,8,49
"5473",5473,2,85,"Yes",5,7,64
"5474",5474,1,49,"Yes",7,9,23
"5475",5475,9,78,"No",4,8,72
"5476",5476,9,69,"Yes",7,3,71
"5477",5477,7,65,"Yes",8,7,59
"5478",5478,7,46,"Yes",8,8,38
"5479",5479,3,46,"Yes",4,9,24
"5480",5480,2,44,"Yes",5,1,18
"5481",5481,7,40,"Yes",8,9,33
"5482",5482,9,85,"No",5,2,81
"5483",5483,1,57,"No",5,0,30
"5484",5484,4,52,"Yes",7,0,32
"5485",5485,6,64,"Yes",5,9,50
"5486",5486,7,79,"Yes",9,5,73
"5487",5487,7,47,"No",8,0,38
"5488",5488,2,49,"No",8,4,28
"5489",5489,4,71,"No",6,5,57
"5490",5490,5,56,"No",5,8,41
"5491",5491,1,77,"No",6,5,52
"5492",5492,1,54,"No",7,3,26
"5493",5493,3,54,"Yes",6,0,28
"5494",5494,3,96,"No",5,5,74
"5495",5495,8,87,"No",8,6,81
"5496",5496,9,79,"No",7,4,81
"5497",5497,1,90,"Yes",5,5,61
"5498",5498,2,59,"No",7,9,38
"5499",5499,2,54,"Yes",4,7,29
"5500",5500,4,74,"Yes",5,0,57
"5501",5501,2,45,"No",4,7,21
"5502",5502,7,69,"No",6,1,57
"5503",5503,9,96,"No",5,1,94
"5504",5504,7,47,"Yes",4,7,39
"5505",5505,6,70,"No",9,1,59
"5506",5506,1,87,"Yes",8,7,64
"5507",5507,9,86,"Yes",6,4,83
"5508",5508,5,71,"No",5,8,53
"5509",5509,5,84,"No",5,8,70
"5510",5510,6,97,"No",8,7,92
"5511",5511,9,91,"Yes",8,8,92
"5512",5512,8,54,"No",4,6,47
"5513",5513,8,57,"Yes",4,7,51
"5514",5514,8,52,"No",4,5,45
"5515",5515,1,63,"Yes",7,8,34
"5516",5516,1,79,"No",6,1,50
"5517",5517,8,53,"No",5,2,45
"5518",5518,5,67,"Yes",6,1,54
"5519",5519,9,50,"Yes",8,5,52
"5520",5520,2,45,"No",9,2,20
"5521",5521,9,95,"Yes",6,0,93
"5522",5522,8,64,"Yes",6,3,53
"5523",5523,9,40,"Yes",4,4,35
"5524",5524,4,64,"Yes",8,3,48
"5525",5525,1,41,"No",6,5,18
"5526",5526,1,71,"Yes",5,2,43
"5527",5527,5,52,"No",4,9,36
"5528",5528,2,72,"No",6,5,51
"5529",5529,8,71,"No",8,9,65
"5530",5530,5,95,"Yes",9,0,81
"5531",5531,5,63,"No",5,5,45
"5532",5532,2,66,"No",9,7,46
"5533",5533,7,43,"No",8,9,32
"5534",5534,8,63,"No",8,7,60
"5535",5535,1,62,"No",8,0,33
"5536",5536,2,68,"Yes",9,6,45
"5537",5537,4,73,"No",7,9,54
"5538",5538,5,60,"Yes",5,9,46
"5539",5539,2,69,"No",8,3,49
"5540",5540,1,65,"No",7,5,38
"5541",5541,9,59,"Yes",4,5,53
"5542",5542,1,55,"Yes",7,4,30
"5543",5543,4,42,"No",4,9,24
"5544",5544,2,88,"No",9,8,69
"5545",5545,4,76,"No",7,9,57
"5546",5546,8,97,"No",9,7,94
"5547",5547,8,79,"No",8,5,77
"5548",5548,9,83,"Yes",7,3,79
"5549",5549,5,64,"No",7,3,50
"5550",5550,7,62,"No",8,8,52
"5551",5551,3,83,"Yes",4,3,64
"5552",5552,4,98,"Yes",8,6,86
"5553",5553,9,40,"No",5,5,33
"5554",5554,1,72,"Yes",7,1,47
"5555",5555,2,54,"Yes",5,4,31
"5556",5556,5,56,"Yes",8,2,42
"5557",5557,3,73,"No",9,8,54
"5558",5558,2,56,"No",8,9,33
"5559",5559,1,91,"No",6,0,61
"5560",5560,3,97,"Yes",5,9,78
"5561",5561,1,80,"No",6,3,55
"5562",5562,1,83,"No",5,3,59
"5563",5563,1,43,"Yes",9,8,20
"5564",5564,8,52,"No",6,0,43
"5565",5565,3,43,"Yes",6,1,19
"5566",5566,1,46,"Yes",5,0,17
"5567",5567,7,85,"Yes",8,0,73
"5568",5568,3,98,"Yes",4,0,72
"5569",5569,8,48,"No",8,2,39
"5570",5570,4,62,"No",4,3,44
"5571",5571,4,72,"No",5,9,52
"5572",5572,5,72,"Yes",7,1,58
"5573",5573,6,59,"No",8,0,45
"5574",5574,7,43,"No",6,4,36
"5575",5575,4,40,"Yes",8,5,22
"5576",5576,8,93,"Yes",5,1,86
"5577",5577,6,81,"No",7,2,68
"5578",5578,1,73,"Yes",7,9,47
"5579",5579,1,66,"No",8,2,40
"5580",5580,9,60,"Yes",8,1,58
"5581",5581,6,63,"Yes",9,3,53
"5582",5582,8,54,"No",8,4,46
"5583",5583,7,74,"Yes",5,7,66
"5584",5584,6,64,"Yes",4,5,49
"5585",5585,4,94,"Yes",9,8,77
"5586",5586,7,48,"No",4,2,36
"5587",5587,9,56,"No",6,9,55
"5588",5588,7,60,"No",5,8,49
"5589",5589,1,99,"Yes",9,3,76
"5590",5590,9,52,"Yes",7,7,45
"5591",5591,4,42,"Yes",9,9,28
"5592",5592,3,43,"Yes",6,6,25
"5593",5593,4,43,"No",7,6,27
"5594",5594,4,82,"No",9,8,67
"5595",5595,2,67,"Yes",7,9,44
"5596",5596,1,46,"No",8,1,18
"5597",5597,1,65,"No",7,4,37
"5598",5598,8,50,"No",9,2,43
"5599",5599,2,63,"Yes",7,6,43
"5600",5600,5,82,"No",5,2,66
"5601",5601,4,49,"No",8,4,34
"5602",5602,8,76,"No",8,4,77
"5603",5603,2,52,"No",6,1,31
"5604",5604,9,83,"No",8,0,80
"5605",5605,7,81,"Yes",4,5,71
"5606",5606,7,78,"No",5,0,69
"5607",5607,1,58,"No",6,8,34
"5608",5608,2,90,"Yes",4,9,69
"5609",5609,4,58,"No",7,4,44
"5610",5610,4,51,"Yes",4,0,30
"5611",5611,3,91,"Yes",6,7,73
"5612",5612,7,61,"Yes",8,0,52
"5613",5613,8,86,"Yes",5,3,81
"5614",5614,2,76,"No",6,6,52
"5615",5615,4,95,"No",4,3,77
"5616",5616,3,69,"Yes",4,4,44
"5617",5617,2,85,"No",6,6,62
"5618",5618,6,51,"Yes",9,3,44
"5619",5619,4,68,"No",9,4,51
"5620",5620,6,60,"No",6,6,48
"5621",5621,2,50,"Yes",9,0,30
"5622",5622,4,99,"No",6,2,82
"5623",5623,6,76,"Yes",8,0,61
"5624",5624,5,87,"No",6,2,72
"5625",5625,3,97,"No",7,1,78
"5626",5626,8,57,"No",5,4,53
"5627",5627,7,83,"Yes",5,9,78
"5628",5628,3,98,"Yes",7,4,79
"5629",5629,6,66,"Yes",4,9,56
"5630",5630,4,76,"No",4,8,58
"5631",5631,5,87,"Yes",4,7,72
"5632",5632,5,51,"Yes",4,2,37
"5633",5633,7,62,"Yes",8,0,56
"5634",5634,5,73,"No",7,4,59
"5635",5635,3,77,"No",5,2,54
"5636",5636,5,62,"No",7,4,47
"5637",5637,7,92,"No",5,8,84
"5638",5638,5,64,"Yes",4,0,50
"5639",5639,5,43,"No",8,0,27
"5640",5640,9,69,"Yes",6,8,67
"5641",5641,3,69,"No",6,2,48
"5642",5642,6,52,"Yes",9,9,42
"5643",5643,1,81,"Yes",4,4,55
"5644",5644,5,88,"No",4,8,73
"5645",5645,8,53,"Yes",7,4,46
"5646",5646,5,95,"Yes",8,2,81
"5647",5647,9,86,"Yes",8,8,82
"5648",5648,6,47,"Yes",7,6,35
"5649",5649,8,94,"No",8,6,92
"5650",5650,8,63,"No",8,7,59
"5651",5651,3,57,"Yes",6,4,35
"5652",5652,7,74,"No",8,1,65
"5653",5653,7,64,"Yes",4,8,53
"5654",5654,6,56,"Yes",6,2,45
"5655",5655,7,71,"No",4,1,61
"5656",5656,2,95,"Yes",4,9,74
"5657",5657,9,63,"No",7,9,60
"5658",5658,1,46,"Yes",9,4,23
"5659",5659,1,52,"No",8,7,25
"5660",5660,3,66,"No",8,2,45
"5661",5661,3,87,"Yes",8,5,68
"5662",5662,1,44,"No",8,8,21
"5663",5663,7,75,"Yes",6,1,65
"5664",5664,4,65,"No",5,7,45
"5665",5665,2,81,"Yes",4,9,58
"5666",5666,5,84,"No",9,6,76
"5667",5667,6,70,"No",9,2,57
"5668",5668,9,49,"No",5,0,46
"5669",5669,4,85,"Yes",5,5,68
"5670",5670,2,65,"No",5,1,40
"5671",5671,5,61,"Yes",6,2,45
"5672",5672,3,51,"No",5,4,31
"5673",5673,2,71,"No",6,7,50
"5674",5674,1,66,"Yes",7,1,43
"5675",5675,2,72,"No",7,5,50
"5676",5676,6,92,"Yes",9,0,80
"5677",5677,8,91,"Yes",7,6,90
"5678",5678,3,59,"Yes",6,3,38
"5679",5679,9,78,"Yes",6,0,73
"5680",5680,9,80,"Yes",4,8,78
"5681",5681,2,79,"No",5,8,54
"5682",5682,8,98,"Yes",8,2,92
"5683",5683,5,52,"No",8,5,39
"5684",5684,4,53,"Yes",5,6,41
"5685",5685,5,83,"Yes",8,3,71
"5686",5686,4,79,"No",8,5,65
"5687",5687,8,92,"No",8,8,87
"5688",5688,4,61,"Yes",9,9,47
"5689",5689,6,57,"Yes",6,5,42
"5690",5690,2,87,"No",6,6,62
"5691",5691,5,68,"No",6,5,54
"5692",5692,6,82,"Yes",5,6,71
"5693",5693,5,55,"Yes",7,0,42
"5694",5694,2,85,"Yes",9,5,64
"5695",5695,7,74,"No",9,8,70
"5696",5696,4,92,"Yes",8,2,77
"5697",5697,8,73,"No",4,5,62
"5698",5698,7,42,"No",6,3,28
"5699",5699,7,43,"Yes",9,6,36
"5700",5700,9,93,"Yes",9,6,92
"5701",5701,1,44,"No",4,8,18
"5702",5702,6,49,"Yes",8,3,37
"5703",5703,6,91,"Yes",9,7,81
"5704",5704,6,68,"No",9,7,57
"5705",5705,6,71,"Yes",7,7,61
"5706",5706,7,70,"No",4,7,62
"5707",5707,6,41,"No",8,5,27
"5708",5708,1,51,"Yes",8,7,26
"5709",5709,3,66,"No",6,5,48
"5710",5710,2,44,"No",7,9,18
"5711",5711,6,76,"Yes",8,1,66
"5712",5712,8,66,"No",7,2,59
"5713",5713,3,62,"Yes",6,5,41
"5714",5714,8,72,"No",4,6,64
"5715",5715,8,43,"No",9,3,40
"5716",5716,5,98,"No",9,0,84
"5717",5717,8,60,"No",5,3,51
"5718",5718,6,63,"No",5,5,49
"5719",5719,5,83,"No",5,7,67
"5720",5720,9,70,"No",9,3,70
"5721",5721,7,83,"Yes",7,9,75
"5722",5722,8,87,"No",5,0,80
"5723",5723,1,63,"Yes",4,4,35
"5724",5724,2,88,"No",8,6,65
"5725",5725,8,92,"No",7,5,86
"5726",5726,9,49,"Yes",9,2,45
"5727",5727,4,88,"Yes",4,6,69
"5728",5728,9,88,"Yes",9,3,86
"5729",5729,4,89,"No",7,4,75
"5730",5730,9,41,"Yes",7,6,39
"5731",5731,7,70,"No",7,1,59
"5732",5732,2,64,"No",6,3,42
"5733",5733,9,43,"Yes",8,3,42
"5734",5734,4,90,"No",5,5,70
"5735",5735,8,50,"Yes",6,6,48
"5736",5736,7,56,"Yes",8,3,49
"5737",5737,7,83,"Yes",9,9,78
"5738",5738,8,41,"Yes",5,0,34
"5739",5739,1,45,"No",6,0,18
"5740",5740,5,48,"No",6,4,33
"5741",5741,2,44,"Yes",4,0,20
"5742",5742,2,59,"Yes",6,2,35
"5743",5743,1,68,"No",7,8,46
"5744",5744,5,60,"No",9,2,42
"5745",5745,2,48,"Yes",6,2,23
"5746",5746,4,67,"No",7,8,51
"5747",5747,3,94,"No",8,4,75
"5748",5748,3,47,"No",8,7,27
"5749",5749,2,70,"No",7,9,48
"5750",5750,6,59,"Yes",4,8,45
"5751",5751,2,66,"No",4,5,40
"5752",5752,8,47,"Yes",8,6,42
"5753",5753,8,93,"Yes",9,6,90
"5754",5754,5,60,"Yes",6,6,45
"5755",5755,7,67,"No",8,3,55
"5756",5756,4,62,"No",8,1,45
"5757",5757,1,45,"Yes",7,1,20
"5758",5758,2,42,"No",4,6,15
"5759",5759,4,44,"Yes",9,9,28
"5760",5760,1,48,"Yes",7,6,25
"5761",5761,8,46,"No",8,9,39
"5762",5762,9,99,"No",5,6,96
"5763",5763,4,43,"No",6,7,24
"5764",5764,3,78,"Yes",8,2,63
"5765",5765,2,44,"Yes",7,4,19
"5766",5766,5,50,"No",5,5,31
"5767",5767,3,54,"Yes",5,7,35
"5768",5768,7,73,"Yes",8,7,65
"5769",5769,6,52,"Yes",9,9,41
"5770",5770,1,93,"No",4,2,65
"5771",5771,8,87,"No",5,3,83
"5772",5772,2,46,"No",6,5,22
"5773",5773,5,79,"Yes",7,3,68
"5774",5774,9,45,"No",7,9,40
"5775",5775,8,95,"Yes",7,3,92
"5776",5776,2,78,"Yes",8,4,54
"5777",5777,9,89,"Yes",7,9,90
"5778",5778,5,69,"No",7,6,57
"5779",5779,6,61,"Yes",6,1,47
"5780",5780,3,64,"No",4,1,43
"5781",5781,3,67,"Yes",9,9,50
"5782",5782,8,93,"No",8,8,91
"5783",5783,2,59,"No",8,3,34
"5784",5784,2,78,"No",7,4,54
"5785",5785,5,42,"No",6,2,26
"5786",5786,6,44,"No",5,1,34
"5787",5787,2,40,"No",7,9,18
"5788",5788,5,54,"No",7,7,38
"5789",5789,7,65,"No",8,3,57
"5790",5790,8,42,"Yes",8,0,34
"5791",5791,7,79,"Yes",7,5,68
"5792",5792,8,96,"Yes",8,5,92
"5793",5793,9,80,"Yes",6,1,77
"5794",5794,5,86,"Yes",5,1,71
"5795",5795,5,81,"No",5,7,67
"5796",5796,4,73,"No",5,6,59
"5797",5797,9,91,"No",7,1,91
"5798",5798,5,44,"No",9,9,29
"5799",5799,2,70,"No",7,0,48
"5800",5800,8,90,"Yes",7,7,90
"5801",5801,7,52,"Yes",6,9,48
"5802",5802,8,82,"No",5,1,77
"5803",5803,3,40,"Yes",8,4,20
"5804",5804,4,61,"Yes",8,5,42
"5805",5805,5,54,"No",4,9,37
"5806",5806,6,65,"No",4,0,52
"5807",5807,1,57,"Yes",9,1,33
"5808",5808,4,87,"Yes",8,9,72
"5809",5809,5,48,"No",5,3,34
"5810",5810,7,40,"Yes",7,1,33
"5811",5811,5,82,"No",8,5,71
"5812",5812,1,48,"Yes",9,3,25
"5813",5813,7,62,"Yes",9,2,55
"5814",5814,8,82,"No",8,5,76
"5815",5815,7,84,"Yes",4,8,76
"5816",5816,4,97,"No",5,7,81
"5817",5817,8,41,"Yes",8,1,35
"5818",5818,5,53,"Yes",7,2,35
"5819",5819,9,77,"No",7,1,74
"5820",5820,5,79,"Yes",6,9,66
"5821",5821,1,57,"No",7,6,31
"5822",5822,9,55,"No",8,8,54
"5823",5823,5,92,"Yes",8,0,79
"5824",5824,6,68,"No",7,2,58
"5825",5825,4,83,"No",4,5,66
"5826",5826,6,50,"No",5,3,36
"5827",5827,8,45,"Yes",9,9,44
"5828",5828,3,42,"No",8,9,26
"5829",5829,5,53,"No",7,0,37
"5830",5830,2,99,"Yes",9,8,82
"5831",5831,2,41,"No",7,6,18
"5832",5832,7,71,"No",8,6,66
"5833",5833,6,70,"No",6,0,60
"5834",5834,4,50,"Yes",5,8,32
"5835",5835,5,61,"Yes",8,7,51
"5836",5836,1,42,"Yes",9,9,18
"5837",5837,7,89,"Yes",7,4,82
"5838",5838,8,70,"Yes",6,3,66
"5839",5839,9,72,"Yes",8,0,69
"5840",5840,8,63,"No",5,8,59
"5841",5841,5,40,"Yes",6,7,26
"5842",5842,3,83,"Yes",9,1,63
"5843",5843,9,54,"Yes",7,3,52
"5844",5844,6,76,"Yes",4,3,66
"5845",5845,5,66,"No",5,6,51
"5846",5846,3,77,"No",6,2,54
"5847",5847,6,87,"Yes",8,7,77
"5848",5848,3,66,"No",8,6,45
"5849",5849,6,83,"Yes",6,9,77
"5850",5850,4,51,"No",8,3,32
"5851",5851,2,42,"Yes",6,8,15
"5852",5852,8,69,"Yes",5,5,62
"5853",5853,4,71,"Yes",8,2,55
"5854",5854,9,62,"Yes",5,6,59
"5855",5855,7,41,"No",7,5,32
"5856",5856,2,46,"Yes",7,7,21
"5857",5857,4,73,"No",7,4,56
"5858",5858,5,71,"No",7,5,55
"5859",5859,3,92,"No",8,0,74
"5860",5860,9,78,"Yes",6,7,74
"5861",5861,5,71,"No",8,0,56
"5862",5862,2,82,"No",9,2,58
"5863",5863,3,82,"No",8,1,64
"5864",5864,9,53,"Yes",5,5,49
"5865",5865,7,42,"No",6,7,31
"5866",5866,2,85,"Yes",4,7,64
"5867",5867,9,71,"No",4,6,63
"5868",5868,4,82,"No",6,6,66
"5869",5869,9,75,"Yes",4,7,73
"5870",5870,2,56,"Yes",6,4,38
"5871",5871,4,87,"No",5,2,70
"5872",5872,5,42,"Yes",5,1,27
"5873",5873,2,96,"No",8,2,72
"5874",5874,1,49,"No",4,2,21
"5875",5875,7,92,"Yes",6,6,85
"5876",5876,1,86,"Yes",5,0,62
"5877",5877,8,79,"Yes",8,6,73
"5878",5878,3,57,"No",4,5,32
"5879",5879,6,42,"No",4,9,30
"5880",5880,7,78,"No",4,1,64
"5881",5881,1,49,"Yes",5,9,25
"5882",5882,6,91,"Yes",5,0,82
"5883",5883,7,48,"Yes",4,8,41
"5884",5884,6,85,"No",5,1,71
"5885",5885,4,94,"Yes",4,3,79
"5886",5886,1,85,"Yes",7,8,59
"5887",5887,9,50,"No",5,8,45
"5888",5888,4,99,"Yes",6,0,84
"5889",5889,7,72,"Yes",5,1,62
"5890",5890,7,75,"No",4,1,65
"5891",5891,2,65,"No",6,1,43
"5892",5892,1,66,"No",8,7,39
"5893",5893,8,77,"No",6,7,70
"5894",5894,8,61,"No",6,9,54
"5895",5895,7,65,"No",5,7,55
"5896",5896,8,61,"Yes",9,3,55
"5897",5897,3,44,"Yes",6,7,25
"5898",5898,2,74,"No",6,6,52
"5899",5899,7,41,"No",4,7,31
"5900",5900,8,74,"Yes",5,0,68
"5901",5901,1,48,"No",4,2,19
"5902",5902,9,90,"No",5,9,87
"5903",5903,4,90,"Yes",8,5,71
"5904",5904,4,88,"Yes",9,0,74
"5905",5905,3,57,"No",6,3,35
"5906",5906,6,82,"No",5,8,69
"5907",5907,1,51,"Yes",6,6,24
"5908",5908,6,42,"No",6,0,29
"5909",5909,2,57,"Yes",7,5,34
"5910",5910,9,95,"Yes",4,5,93
"5911",5911,2,77,"No",9,1,52
"5912",5912,7,46,"Yes",5,5,37
"5913",5913,1,72,"Yes",8,9,49
"5914",5914,7,45,"Yes",9,1,38
"5915",5915,5,57,"No",7,7,44
"5916",5916,8,84,"No",4,6,75
"5917",5917,4,61,"No",8,5,44
"5918",5918,7,90,"Yes",8,9,84
"5919",5919,6,78,"Yes",6,5,65
"5920",5920,5,90,"No",4,8,75
"5921",5921,4,48,"Yes",7,8,29
"5922",5922,7,74,"Yes",5,9,67
"5923",5923,5,62,"No",5,9,50
"5924",5924,5,51,"Yes",7,1,38
"5925",5925,1,91,"Yes",6,2,66
"5926",5926,2,63,"Yes",6,9,42
"5927",5927,5,89,"Yes",8,6,76
"5928",5928,3,79,"Yes",4,9,64
"5929",5929,2,48,"Yes",8,8,26
